Date,EURUSD,US3M,EUR3M,EUR3M fwd,EURIBOR
3/17/2017,1.0738,1.15178,-0.329,48.63,-0.329
3/20/2017,1.0739,1.15622,-0.329,48.93,-0.329
3/21/2017,1.0811,1.15622,-0.329,48.45,-0.329
3/22/2017,1.0797,1.15678,-0.33,49.62,-0.33
3/23/2017,1.0783,1.15289,-0.33,48.56,-0.33
3/24/2017,1.0798,1.15128,-0.33,47.79,-0.33
3/27/2017,1.0864,1.15189,-0.33,46.83,-0.33
3/28/2017,1.0814,1.15222,-0.33,47,-0.33
3/29/2017,1.0766,1.14678,-0.33,46.57,-0.33
3/30/2017,1.0674,1.14761,-0.33,46.29,-0.33
3/31/2017,1.0652,1.14956,-0.329,47.25,-0.329
4/3/2017,1.067,1.14983,-0.33,46.85,-0.33
4/4/2017,1.0674,1.14983,-0.33,46.53,-0.33
4/5/2017,1.0663,1.15039,-0.329,45.92,-0.329
4/6/2017,1.0644,1.15539,-0.33,46.19,-0.33
4/7/2017,1.0591,1.15761,-0.33,46.74,-0.33
4/10/2017,1.0596,1.15567,-0.332,47.86,-0.332
4/11/2017,1.0605,1.15511,-0.332,47.8,-0.332
4/12/2017,1.0665,1.15844,-0.332,48.15,-0.332
4/13/2017,1.0613,1.15844,-0.331,48.76,-0.331
4/14/2017,1.0618,1.15844,-0.331,48.73,-0.331
4/17/2017,1.0643,1.15844,-0.331,48.98,-0.331
4/18/2017,1.073,1.15622,-0.331,48.68,-0.331
4/19/2017,1.0711,1.15567,-0.332,48.25,-0.332
4/20/2017,1.0717,1.15317,-0.332,48.24,-0.332
4/21/2017,1.0728,1.15622,-0.331,49.36,-0.331
4/24/2017,1.0868,1.1665,-0.329,48.49,-0.329
4/25/2017,1.0926,1.17039,-0.329,48.74,-0.329
4/26/2017,1.0904,1.17178,-0.329,50.85,-0.329
4/27/2017,1.0873,1.16956,-0.329,50.52,-0.329
4/28/2017,1.0895,1.17233,-0.329,51.32,-0.329
5/1/2017,1.0899,1.17233,-0.329,51.22,-0.329
5/2/2017,1.093,1.17372,-0.329,51.21,-0.329
5/3/2017,1.0886,1.17122,-0.329,51.86,-0.329
5/4/2017,1.0985,1.17928,-0.329,50.99,-0.329
5/5/2017,1.0998,1.18039,-0.329,51.03,-0.329
5/8/2017,1.0924,1.18456,-0.329,50.53,-0.329
5/9/2017,1.0874,1.182,-0.329,50.28,-0.329
5/10/2017,1.0868,1.18094,-0.329,51.6,-0.329
5/11/2017,1.0861,1.18178,-0.329,50.86,-0.329
5/12/2017,1.0931,1.17956,-0.329,51.09,-0.329
5/15/2017,1.0975,1.17944,-0.33,51.24,-0.33
5/16/2017,1.1083,1.18117,-0.331,51.42,-0.331
5/17/2017,1.1159,1.17839,-0.331,53.21,-0.331
5/18/2017,1.1103,1.17172,-0.331,52.17,-0.331
5/19/2017,1.1206,1.18644,-0.331,52.37,-0.331
5/22/2017,1.1237,1.192,-0.329,52.7,-0.329
5/23/2017,1.1183,1.18867,-0.33,52.95,-0.33
5/24/2017,1.1219,1.19761,-0.329,54.43,-0.329
5/25/2017,1.121,1.20039,-0.329,53.6,-0.329
5/26/2017,1.1183,1.20178,-0.329,53.91,-0.329
5/29/2017,1.1164,1.20178,-0.329,54.08,-0.329
5/30/2017,1.1186,1.20178,-0.329,54.31,-0.329
5/31/2017,1.1244,1.21,-0.329,55.93,-0.329
6/1/2017,1.1213,1.21806,-0.329,53.93,-0.329
6/2/2017,1.1279,1.2225,-0.329,53.77,-0.329
6/5/2017,1.1254,1.21956,-0.329,53.86,-0.329
6/6/2017,1.1277,1.219,-0.329,53.79,-0.329
6/7/2017,1.1257,1.221,-0.329,55.12,-0.329
6/8/2017,1.1214,1.22811,-0.33,54.29,-0.33
6/9/2017,1.1195,1.23644,-0.331,54.71,-0.331
6/12/2017,1.1203,1.24167,-0.331,54.69,-0.331
6/13/2017,1.1211,1.24556,-0.331,54.67,-0.331
6/14/2017,1.1218,1.25033,-0.331,56.1,-0.331
6/15/2017,1.1145,1.26744,-0.329,54.82,-0.329
6/16/2017,1.1198,1.27356,-0.329,54.88,-0.329
6/19/2017,1.1149,1.28022,-0.329,55.03,-0.329
6/20/2017,1.1134,1.28722,-0.329,55.4,-0.329
6/21/2017,1.1168,1.28944,-0.329,55.97,-0.329
6/22/2017,1.1152,1.29556,-0.33,54.83,-0.33
6/23/2017,1.1194,1.29328,-0.331,55.2,-0.331
6/26/2017,1.1182,1.29483,-0.331,55.3,-0.331
6/27/2017,1.1339,1.29506,-0.331,56.23,-0.331
6/28/2017,1.1378,1.29639,-0.331,55.22,-0.331
6/29/2017,1.1441,1.29861,-0.331,55.8,-0.331
6/30/2017,1.1426,1.29917,-0.331,55.58,-0.331
7/3/2017,1.1364,1.30072,-0.331,54.97,-0.331
7/4/2017,1.1346,1.30211,-0.329,54.66,-0.329
7/5/2017,1.1352,1.303,-0.331,57.15,-0.331
7/6/2017,1.1423,1.30411,-0.33,55.69,-0.33
7/7/2017,1.1401,1.30522,-0.331,55.46,-0.331
7/10/2017,1.1399,1.30411,-0.331,55.63,-0.331
7/11/2017,1.1467,1.3035,-0.331,56.17,-0.331
7/12/2017,1.1412,1.30389,-0.331,56.83,-0.331
7/13/2017,1.1398,1.30361,-0.331,55.48,-0.331
7/14/2017,1.147,1.30361,-0.331,55.85,-0.331
7/17/2017,1.1478,1.30611,-0.33,56.43,-0.33
7/18/2017,1.1554,1.30694,-0.331,57.28,-0.331
7/19/2017,1.1515,1.30722,-0.332,57.63,-0.332
7/20/2017,1.1631,1.3125,-0.332,56.83,-0.332
7/21/2017,1.1663,1.31444,-0.331,57.26,-0.331
7/24/2017,1.1642,1.31389,-0.329,57.32,-0.329
7/25/2017,1.1647,1.31667,-0.329,57.75,-0.329
7/26/2017,1.1734,1.31389,-0.33,58.9,-0.33
7/27/2017,1.1677,1.31111,-0.329,57.77,-0.329
7/28/2017,1.1751,1.31056,-0.329,57.84,-0.329
7/31/2017,1.1842,1.31056,-0.33,58.13,-0.33
8/1/2017,1.1802,1.31056,-0.331,57.73,-0.331
8/2/2017,1.1856,1.31278,-0.331,59.09,-0.331
8/3/2017,1.187,1.31167,-0.329,57.49,-0.329
8/4/2017,1.1773,1.31194,-0.329,57.03,-0.329
8/7/2017,1.1795,1.31139,-0.328,57.22,-0.328
8/8/2017,1.1752,1.30944,-0.328,56.88,-0.328
8/9/2017,1.1759,1.30917,-0.328,58.24,-0.328
8/10/2017,1.1772,1.30911,-0.329,57.35,-0.329
8/11/2017,1.1821,1.315,-0.329,58.18,-0.329
8/14/2017,1.178,1.31417,-0.329,58.5,-0.329
8/15/2017,1.1735,1.31417,-0.329,57.87,-0.329
8/16/2017,1.1767,1.31667,-0.329,58.79,-0.329
8/17/2017,1.1723,1.31639,-0.329,57.55,-0.329
8/18/2017,1.1761,1.31472,-0.329,57.63,-0.329
8/21/2017,1.1815,1.31444,-0.329,58.32,-0.329
8/22/2017,1.1762,1.31722,-0.328,57.32,-0.328
8/23/2017,1.1807,1.31722,-0.329,58.83,-0.329
8/24/2017,1.1799,1.31722,-0.329,57.82,-0.329
8/25/2017,1.1924,1.31778,-0.329,58.23,-0.329
8/28/2017,1.1979,1.31778,-0.329,58.65,-0.329
8/29/2017,1.1972,1.31694,-0.33,58.26,-0.33
8/30/2017,1.1884,1.31611,-0.33,57.43,-0.33
8/31/2017,1.191,1.31778,-0.329,57.26,-0.329
9/1/2017,1.186,1.31611,-0.329,56.79,-0.329
9/4/2017,1.1896,1.31611,-0.329,56.95,-0.329
9/5/2017,1.1914,1.31722,-0.329,57.06,-0.329
9/6/2017,1.1917,1.31722,-0.329,56.68,-0.329
9/7/2017,1.2023,1.31722,-0.33,56.85,-0.33
9/8/2017,1.2036,1.31033,-0.331,57.04,-0.331
9/11/2017,1.1953,1.31667,-0.331,56.95,-0.331
9/12/2017,1.1967,1.31917,-0.33,57,-0.33
9/13/2017,1.1885,1.32,-0.329,56.51,-0.329
9/14/2017,1.1919,1.32111,-0.329,56.75,-0.329
9/15/2017,1.1945,1.32389,-0.329,56.78,-0.329
9/18/2017,1.1954,1.325,-0.329,57.38,-0.329
9/19/2017,1.1994,1.32611,-0.33,58.11,-0.33
9/20/2017,1.1892,1.32306,-0.329,57.72,-0.329
9/21/2017,1.1941,1.32833,-0.33,59.12,-0.33
9/22/2017,1.1951,1.32944,-0.329,59.74,-0.329
9/25/2017,1.1848,1.32972,-0.329,59.58,-0.329
9/26/2017,1.1793,1.33083,-0.329,59.32,-0.329
9/27/2017,1.1745,1.33278,-0.329,59.12,-0.329
9/28/2017,1.1786,1.335,-0.329,62.26,-0.329
9/29/2017,1.1814,1.33389,-0.329,62.41,-0.329
10/2/2017,1.1733,1.33556,-0.329,62.29,-0.329
10/3/2017,1.1744,1.3425,-0.33,61.13,-0.33
10/4/2017,1.1759,1.34667,-0.329,62.67,-0.329
10/5/2017,1.1711,1.34861,-0.329,62.06,-0.329
10/6/2017,1.173,1.35028,-0.329,62.2,-0.329
10/9/2017,1.174,1.35639,-0.329,62.54,-0.329
10/10/2017,1.1808,1.35667,-0.329,63.22,-0.329
10/11/2017,1.1859,1.35861,-0.329,66.14,-0.329
10/12/2017,1.183,1.35917,-0.329,63.69,-0.329
10/13/2017,1.182,1.35333,-0.329,63.33,-0.329
10/16/2017,1.1796,1.35389,-0.329,62.9,-0.329
10/17/2017,1.1766,1.35733,-0.329,62.6,-0.329
10/18/2017,1.1787,1.36261,-0.329,64.02,-0.329
10/19/2017,1.1852,1.3625,-0.329,63.51,-0.329
10/20/2017,1.1784,1.36476,-0.329,63.56,-0.329
10/23/2017,1.1749,1.36742,-0.329,63.73,-0.329
10/24/2017,1.1761,1.37064,-0.33,63.65,-0.33
10/25/2017,1.1813,1.37446,-0.331,65.1,-0.331
10/26/2017,1.1651,1.37796,-0.331,63.28,-0.331
10/27/2017,1.1608,1.38009,-0.331,63.31,-0.331
10/30/2017,1.1651,1.37678,-0.331,63.36,-0.331
10/31/2017,1.1646,1.38122,-0.331,63.54,-0.331
11/1/2017,1.1619,1.38483,-0.329,65.18,-0.329
11/2/2017,1.1658,1.39139,-0.329,64.22,-0.329
11/3/2017,1.1608,1.39194,-0.329,63.93,-0.329
11/6/2017,1.161,1.39703,-0.329,63.94,-0.329
11/7/2017,1.1587,1.40258,-0.329,64.48,-0.329
11/8/2017,1.1595,1.40981,-0.329,66.83,-0.329
11/9/2017,1.1642,1.41289,-0.329,65.27,-0.329
11/10/2017,1.1665,1.41289,-0.329,66.15,-0.329
11/13/2017,1.1667,1.41586,-0.329,66.82,-0.329
11/14/2017,1.1798,1.41899,-0.329,67.01,-0.329
11/15/2017,1.1791,1.4219,-0.329,69.48,-0.329
11/16/2017,1.177,1.43567,-0.329,67.9,-0.329
11/17/2017,1.179,1.44067,-0.329,68.04,-0.329
11/20/2017,1.1733,1.44594,-0.329,68.22,-0.329
11/21/2017,1.1738,1.454,-0.329,70.14,-0.329
11/22/2017,1.1822,1.46233,-0.329,69.81,-0.329
11/23/2017,1.1851,1.46206,-0.329,68.01,-0.329
11/24/2017,1.1933,1.46763,-0.329,68.71,-0.329
11/27/2017,1.1898,1.47725,-0.329,68.32,-0.329
11/28/2017,1.184,1.47882,-0.329,68.38,-0.329
11/29/2017,1.1847,1.48063,-0.329,68.05,-0.329
11/30/2017,1.1904,1.48738,-0.329,68.9,-0.329
12/1/2017,1.1896,1.49463,-0.326,68.37,-0.326
12/4/2017,1.1866,1.50849,-0.326,69.26,-0.326
12/5/2017,1.1826,1.51532,-0.326,70.25,-0.326
12/6/2017,1.1796,1.52263,-0.326,71.98,-0.326
12/7/2017,1.1773,1.53606,-0.325,74.34,-0.325
12/8/2017,1.1773,1.54878,-0.326,73.16,-0.326
12/11/2017,1.1769,1.56347,-0.327,72.6,-0.327
12/12/2017,1.1742,1.57352,-0.327,74.87,-0.327
12/13/2017,1.1826,1.58849,-0.329,76.45,-0.329
12/14/2017,1.1778,1.60042,-0.331,80.95,-0.331
12/15/2017,1.1749,1.61331,-0.329,86.83,-0.329
12/18/2017,1.1782,1.62548,-0.329,83.08,-0.329
12/19/2017,1.184,1.64203,-0.329,75.76,-0.329
12/20/2017,1.1871,1.65793,-0.329,75.76,-0.329
12/21/2017,1.1874,1.67464,-0.329,79.41,-0.329
12/22/2017,1.1862,1.68577,-0.329,81.46,-0.329
12/25/2017,1.187,1.68577,-0.329,82.48,-0.329
12/26/2017,1.1858,1.68577,-0.329,81.38,-0.329
12/27/2017,1.1888,1.69339,-0.329,77.76,-0.329
12/28/2017,1.1943,1.69465,-0.329,66.5,-0.329
12/29/2017,1.2005,1.69428,-0.329,66.65,-0.329
1/1/2018,1.2012,1.69428,-0.329,66.24,-0.329
1/2/2018,1.2059,1.69693,-0.329,66.49,-0.329
1/3/2018,1.2015,1.69593,-0.329,66.76,-0.329
1/4/2018,1.2068,1.70381,-0.329,68.68,-0.329
1/5/2018,1.2029,1.70393,-0.329,68.11,-0.329
1/8/2018,1.1967,1.70802,-0.329,68.01,-0.329
1/9/2018,1.1937,1.70457,-0.329,68.09,-0.329
1/10/2018,1.1948,1.70911,-0.329,68.46,-0.329
1/11/2018,1.2032,1.72019,-0.329,69.58,-0.329
1/12/2018,1.2202,1.72152,-0.329,69.69,-0.329
1/15/2018,1.2264,1.73133,-0.329,70.46,-0.329
1/16/2018,1.226,1.73408,-0.329,70.85,-0.329
1/17/2018,1.2186,1.73918,-0.328,70.87,-0.328
1/18/2018,1.2238,1.7447,-0.328,71.76,-0.328
1/19/2018,1.2222,1.74447,-0.328,71.23,-0.328
1/22/2018,1.2262,1.7413,-0.328,71.96,-0.328
1/23/2018,1.2299,1.7452,-0.328,71.98,-0.328
1/24/2018,1.2408,1.75246,-0.328,72.24,-0.328
1/25/2018,1.2396,1.76031,-0.327,73.33,-0.327
1/26/2018,1.2427,1.7669,-0.328,73.53,-0.328
1/29/2018,1.2383,1.77225,-0.328,73.45,-0.328
1/30/2018,1.2402,1.7734,-0.328,74.67,-0.328
1/31/2018,1.2414,1.77777,-0.328,74.24,-0.328
2/1/2018,1.251,1.78698,-0.328,76.92,-0.328
2/2/2018,1.2463,1.78902,-0.329,75.56,-0.329
2/5/2018,1.2367,1.79345,-0.329,73.8,-0.329
2/6/2018,1.2377,1.7907,-0.329,74.09,-0.329
2/7/2018,1.2264,1.79989,-0.329,73.85,-0.329
2/8/2018,1.2247,1.8105,-0.329,76.65,-0.329
2/9/2018,1.2252,1.82,-0.329,77.79,-0.329
2/12/2018,1.2292,1.83338,-0.329,76.6,-0.329
2/13/2018,1.2352,1.83875,-0.329,76.05,-0.329
2/14/2018,1.2451,1.85,-0.328,77.1,-0.328
2/15/2018,1.2506,1.8725,-0.328,79.1,-0.328
2/16/2018,1.2406,1.88494,-0.328,78.79,-0.328
2/19/2018,1.2407,1.89213,-0.329,77.93,-0.329
2/20/2018,1.2337,1.90394,-0.329,78.26,-0.329
2/21/2018,1.2284,1.91975,-0.329,78.71,-0.329
2/22/2018,1.233,1.94363,-0.328,81.43,-0.328
2/23/2018,1.2295,1.95625,-0.328,80.9,-0.328
2/26/2018,1.2317,1.98419,-0.328,82.82,-0.328
2/27/2018,1.2233,2.00625,-0.328,82.78,-0.328
2/28/2018,1.2194,2.01719,-0.327,85.29,-0.327
3/1/2018,1.2267,2.02457,-0.327,84.67,-0.327
3/2/2018,1.2317,2.02519,-0.327,84.76,-0.327
3/5/2018,1.2336,2.0349,-0.327,84.51,-0.327
3/6/2018,1.2404,2.04728,-0.327,84.79,-0.327
3/7/2018,1.2411,2.05725,-0.327,87.19,-0.327
3/8/2018,1.2312,2.0714,-0.327,84.71,-0.327
3/9/2018,1.2307,2.08875,-0.327,84.94,-0.327
3/12/2018,1.2334,2.10688,-0.327,85.56,-0.327
3/13/2018,1.239,2.1245,-0.327,87.04,-0.327
3/14/2018,1.2368,2.145,-0.327,90.17,-0.327
3/15/2018,1.2305,2.1775,-0.328,88.93,-0.328
3/16/2018,1.229,2.20175,-0.328,86.61,-0.328
3/19/2018,1.2335,2.22249,-0.329,86.9,-0.329
3/20/2018,1.2242,2.24814,-0.329,86.06,-0.329
3/21/2018,1.2338,2.27108,-0.329,86.25,-0.329
3/22/2018,1.2302,2.28557,-0.329,85.2,-0.329
3/23/2018,1.2353,2.29155,-0.329,85.84,-0.329
3/26/2018,1.2444,2.29496,-0.329,85.73,-0.329
3/27/2018,1.2403,2.302,-0.329,84.35,-0.329
3/28/2018,1.2308,2.308,-0.329,84.25,-0.329
3/29/2018,1.23,2.31175,-0.328,85.17,-0.328
3/30/2018,1.2324,2.31175,-0.328,85.25,-0.328
4/2/2018,1.2302,2.31175,-0.328,85.16,-0.328
4/3/2018,1.227,2.32084,-0.328,84.9,-0.328
4/4/2018,1.2278,2.32461,-0.328,86.7,-0.328
4/5/2018,1.224,2.33063,-0.328,85.67,-0.328
4/6/2018,1.2281,2.33746,-0.329,85.25,-0.329
4/9/2018,1.2321,2.3373,-0.329,84.44,-0.329
4/10/2018,1.2356,2.33903,-0.329,84.69,-0.329
4/11/2018,1.2367,2.34163,-0.329,85.03,-0.329
4/12/2018,1.2327,2.34769,-0.329,86.03,-0.329
4/13/2018,1.2331,2.35281,-0.329,86.48,-0.329
4/16/2018,1.238,2.35509,-0.329,86.32,-0.329
4/17/2018,1.237,2.35539,-0.328,85.56,-0.328
4/18/2018,1.2374,2.35866,-0.328,85.3,-0.328
4/19/2018,1.2345,2.36156,-0.328,85.68,-0.328
4/20/2018,1.2288,2.35923,-0.328,86.07,-0.328
4/23/2018,1.2209,2.35954,-0.328,86.3,-0.328
4/24/2018,1.2233,2.36167,-0.328,85.78,-0.328
4/25/2018,1.2161,2.36561,-0.328,85.18,-0.328
4/26/2018,1.2103,2.35878,-0.328,86.34,-0.328
4/27/2018,1.213,2.35805,-0.329,86.22,-0.329
4/30/2018,1.2078,2.36294,-0.329,86.43,-0.329
5/1/2018,1.1993,2.35375,-0.329,85.77,-0.329
5/2/2018,1.1951,2.36294,-0.329,85.95,-0.329
5/3/2018,1.1988,2.36313,-0.328,83.44,-0.328
5/4/2018,1.196,2.36906,-0.328,83.32,-0.328
5/7/2018,1.1922,2.36906,-0.328,83.13,-0.328
5/8/2018,1.1864,2.3525,-0.328,82.54,-0.328
5/9/2018,1.1851,2.35575,-0.327,83.67,-0.327
5/10/2018,1.1915,2.355,-0.326,82.53,-0.326
5/11/2018,1.1943,2.3425,-0.327,82.15,-0.327
5/14/2018,1.1927,2.33,-0.326,81.68,-0.326
5/15/2018,1.1838,2.32063,-0.326,82.25,-0.326
5/16/2018,1.1808,2.32563,-0.326,83.87,-0.326
5/17/2018,1.1795,2.33125,-0.326,81.81,-0.326
5/18/2018,1.1772,2.32938,-0.326,82.15,-0.326
5/21/2018,1.1791,2.33,-0.325,83,-0.325
5/22/2018,1.1779,2.33,-0.324,83.15,-0.324
5/23/2018,1.1697,2.33,-0.323,85.07,-0.323
5/24/2018,1.172,2.31938,-0.324,83.04,-0.324
5/25/2018,1.1651,2.31813,-0.323,83.42,-0.323
5/28/2018,1.1625,2.31813,-0.322,83.4,-0.322
5/29/2018,1.154,2.30719,-0.321,83.12,-0.321
5/30/2018,1.1665,2.30031,-0.321,84.76,-0.321
5/31/2018,1.1693,2.32125,-0.321,82.52,-0.321
6/1/2018,1.1659,2.31781,-0.321,82.4,-0.321
6/4/2018,1.1699,2.31381,-0.321,82.05,-0.321
6/5/2018,1.1718,2.31919,-0.322,81.66,-0.322
6/6/2018,1.1774,2.32088,-0.321,84.59,-0.321
6/7/2018,1.18,2.32713,-0.321,83.46,-0.321
6/8/2018,1.1769,2.32631,-0.321,83.68,-0.321
6/11/2018,1.1784,2.33263,-0.321,83.47,-0.321
6/12/2018,1.1745,2.33563,-0.321,82.39,-0.321
6/13/2018,1.1791,2.34063,-0.321,83.73,-0.321
6/14/2018,1.1568,2.33469,-0.321,79.79,-0.321
6/15/2018,1.161,2.32594,-0.321,79.78,-0.321
6/18/2018,1.1623,2.32469,-0.323,81.35,-0.323
6/19/2018,1.159,2.33025,-0.323,80.23,-0.323
6/20/2018,1.1572,2.33188,-0.323,80.9,-0.323
6/21/2018,1.1604,2.33506,-0.323,79.95,-0.323
6/22/2018,1.1651,2.33888,-0.323,81.05,-0.323
6/25/2018,1.1704,2.337,-0.324,81.05,-0.324
6/26/2018,1.1648,2.33563,-0.323,80.55,-0.323
6/27/2018,1.1554,2.33438,-0.324,79.2,-0.324
6/28/2018,1.1569,2.33738,-0.324,80.74,-0.324
6/29/2018,1.1684,2.33575,-0.321,81.28,-0.321
7/2/2018,1.1639,2.3425,-0.321,80.46,-0.321
7/3/2018,1.1658,2.33725,-0.321,79.95,-0.321
7/4/2018,1.1657,2.33731,-0.321,82.77,-0.321
7/5/2018,1.1691,2.33863,-0.321,80.62,-0.321
7/6/2018,1.1746,2.33144,-0.321,81.46,-0.321
7/9/2018,1.1751,2.33313,-0.321,81.9,-0.321
7/10/2018,1.1744,2.33744,-0.321,80.79,-0.321
7/11/2018,1.1674,2.337,-0.321,81.56,-0.321
7/12/2018,1.1672,2.33919,-0.321,79.93,-0.321
7/13/2018,1.1685,2.336,-0.321,80.25,-0.321
7/16/2018,1.1711,2.33263,-0.321,80.74,-0.321
7/17/2018,1.1661,2.34194,-0.321,80.86,-0.321
7/18/2018,1.1639,2.3475,-0.321,82.35,-0.321
7/19/2018,1.1642,2.34706,-0.321,80.27,-0.321
7/20/2018,1.1724,2.34156,-0.321,80.35,-0.321
7/23/2018,1.1692,2.33531,-0.321,80.51,-0.321
7/24/2018,1.1687,2.33488,-0.321,80.61,-0.321
7/25/2018,1.1729,2.33688,-0.321,82.57,-0.321
7/26/2018,1.1643,2.33888,-0.32,80.5,-0.32
7/27/2018,1.1657,2.34238,-0.32,80.76,-0.32
7/30/2018,1.1706,2.34313,-0.319,81.46,-0.319
7/31/2018,1.1691,2.34856,-0.319,81.38,-0.319
8/1/2018,1.166,2.34825,-0.319,82.74,-0.319
8/2/2018,1.1585,2.3405,-0.319,80.69,-0.319
8/3/2018,1.1568,2.343,-0.319,80.52,-0.319
8/6/2018,1.1554,2.34325,-0.319,80.35,-0.319
8/7/2018,1.1599,2.34144,-0.319,80.95,-0.319
8/8/2018,1.161,2.3405,-0.319,83.67,-0.319
8/9/2018,1.1527,2.338,-0.319,80.25,-0.319
8/10/2018,1.1413,2.31925,-0.319,80.44,-0.319
8/13/2018,1.141,2.31375,-0.319,80.11,-0.319
8/14/2018,1.1344,2.31519,-0.319,79.5,-0.319
8/15/2018,1.1345,2.31175,-0.319,81.1,-0.319
8/16/2018,1.1377,2.32225,-0.319,79.45,-0.319
8/17/2018,1.1438,2.31188,-0.319,79.89,-0.319
8/20/2018,1.1482,2.30963,-0.319,80.96,-0.319
8/21/2018,1.1571,2.31025,-0.319,80.75,-0.319
8/22/2018,1.1597,2.31175,-0.319,82.79,-0.319
8/23/2018,1.154,2.31138,-0.319,80.62,-0.319
8/24/2018,1.1622,2.31725,-0.319,81.35,-0.319
8/27/2018,1.1678,2.31725,-0.319,81.88,-0.319
8/28/2018,1.1695,2.31475,-0.319,81.81,-0.319
8/29/2018,1.1707,2.31263,-0.319,81.19,-0.319
8/30/2018,1.1671,2.32125,-0.319,81.66,-0.319
8/31/2018,1.1602,2.32075,-0.319,81.29,-0.319
9/3/2018,1.1619,2.31563,-0.319,81.4,-0.319
9/4/2018,1.1582,2.32275,-0.319,81.32,-0.319
9/5/2018,1.163,2.31681,-0.319,81.79,-0.319
9/6/2018,1.1623,2.32706,-0.319,81.38,-0.319
9/7/2018,1.1553,2.33125,-0.319,80.98,-0.319
9/10/2018,1.1594,2.33425,-0.319,81.25,-0.319
9/11/2018,1.1606,2.33425,-0.319,81.26,-0.319
9/12/2018,1.1626,2.3315,-0.319,81.43,-0.319
9/13/2018,1.169,2.33413,-0.319,82.25,-0.319
9/14/2018,1.1625,2.33713,-0.319,82.05,-0.319
9/17/2018,1.1683,2.33875,-0.319,82.21,-0.319
9/18/2018,1.1667,2.3375,-0.319,82.56,-0.319
9/19/2018,1.1673,2.35338,-0.318,82.81,-0.318
9/20/2018,1.1777,2.36638,-0.319,83.62,-0.319
9/21/2018,1.1749,2.37263,-0.319,86.01,-0.319
9/24/2018,1.1748,2.37363,-0.319,85.07,-0.319
9/25/2018,1.1767,2.381,-0.319,84.58,-0.319
9/26/2018,1.1739,2.38613,-0.319,88.03,-0.319
9/27/2018,1.1641,2.396,-0.318,94.1,-0.318
9/28/2018,1.1604,2.39838,-0.318,93.17,-0.318
10/1/2018,1.1578,2.39813,-0.317,92.72,-0.317
10/2/2018,1.1548,2.4075,-0.318,92.72,-0.318
10/3/2018,1.1478,2.40825,-0.318,93.71,-0.318
10/4/2018,1.1514,2.40963,-0.318,92.11,-0.318
10/5/2018,1.1524,2.40806,-0.318,92,-0.318
10/8/2018,1.1492,2.41425,-0.318,92.16,-0.318
10/9/2018,1.1491,2.42044,-0.318,92.55,-0.318
10/10/2018,1.152,2.42519,-0.318,95.07,-0.318
10/11/2018,1.1593,2.43631,-0.318,94.6,-0.318
10/12/2018,1.156,2.43644,-0.318,95.57,-0.318
10/15/2018,1.1579,2.44881,-0.318,95.92,-0.318
10/16/2018,1.1574,2.44456,-0.318,95.42,-0.318
10/17/2018,1.1501,2.44963,-0.318,98.28,-0.318
10/18/2018,1.1453,2.469,-0.317,95.37,-0.317
10/19/2018,1.1514,2.47719,-0.317,95.92,-0.317
10/22/2018,1.1464,2.48738,-0.317,94.99,-0.317
10/23/2018,1.1471,2.48988,-0.317,94.81,-0.317
10/24/2018,1.1392,2.508,-0.317,96.03,-0.317
10/25/2018,1.1375,2.50925,-0.317,95.15,-0.317
10/26/2018,1.1403,2.52038,-0.318,96.35,-0.318
10/29/2018,1.1373,2.52663,-0.318,97.33,-0.318
10/30/2018,1.1345,2.541,-0.318,97.01,-0.318
10/31/2018,1.1312,2.5585,-0.318,98.24,-0.318
11/1/2018,1.1408,2.5815,-0.318,96.58,-0.318
11/2/2018,1.1388,2.59238,-0.318,95.74,-0.318
11/5/2018,1.1407,2.58925,-0.318,96.42,-0.318
11/6/2018,1.1427,2.59125,-0.317,97.34,-0.317
11/7/2018,1.1426,2.60113,-0.317,99.61,-0.317
11/8/2018,1.1363,2.61463,-0.316,98.04,-0.316
11/9/2018,1.1336,2.61813,-0.316,98.15,-0.316
11/12/2018,1.1218,2.61413,-0.316,98.14,-0.316
11/13/2018,1.129,2.61613,-0.316,98.6,-0.316
11/14/2018,1.131,2.629,-0.316,101.42,-0.316
11/15/2018,1.1328,2.64,-0.316,97.62,-0.316
11/16/2018,1.1415,2.6445,-0.316,96.89,-0.316
11/19/2018,1.1454,2.64581,-0.316,95.96,-0.316
11/20/2018,1.137,2.65313,-0.316,98.11,-0.316
11/21/2018,1.1384,2.67694,-0.316,98.38,-0.316
11/22/2018,1.1403,2.68925,-0.316,97.34,-0.316
11/23/2018,1.1337,2.69119,-0.316,96.7,-0.316
11/26/2018,1.1328,2.70681,-0.316,95.6,-0.316
11/27/2018,1.1289,2.706,-0.316,93.58,-0.316
11/28/2018,1.1366,2.70663,-0.316,92.1,-0.316
11/29/2018,1.1393,2.73813,-0.316,91.5,-0.316
11/30/2018,1.1317,2.73613,-0.316,92.89,-0.316
12/3/2018,1.1354,2.75125,-0.316,94.29,-0.316
12/4/2018,1.1343,2.73888,-0.316,93.24,-0.316
12/5/2018,1.1344,2.76575,-0.316,92.35,-0.316
12/6/2018,1.1374,2.76713,-0.315,93.15,-0.315
12/7/2018,1.1379,2.77106,-0.315,92.29,-0.315
12/10/2018,1.1356,2.77594,-0.314,93.28,-0.314
12/11/2018,1.1317,2.779,-0.312,91.9,-0.312
